map_name,pose_id,x,y,theta,scan_error,equivalence_threshold,equivalence_percentile,true_x,true_y,true_theta
corridor_2,0,3.8037037037037043,1.5296296296296297,1.0471975511965974,0.0037158203124999897,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,7.168518518518519,1.9666666666666668,1.3089969389957465,0.003727213541666657,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.4629629629629632,1.8574074074074074,0.5235987755982987,0.0037451171874999783,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,7.022222222222223,1.8574074074074074,1.0471975511965974,0.0037776692708333193,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.2666666666666675,4.151851851851852,-2.6179938779914944,0.003786349826388873,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.5111111111111115,1.5296296296296297,0.7853981633974478,0.003811848958333325,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.974074074074075,1.7481481481481482,0.7853981633974478,0.003830837673611095,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.144444444444445,4.042592592592593,-2.0943951023931957,0.003839518229166659,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,0.8777777777777779,4.042592592592593,-1.8325957145940461,0.0038633897569444343,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.5111111111111115,1.638888888888889,0.7853981633974478,0.00388617621527777,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.1703703703703705,4.261111111111111,-2.0943951023931957,0.003902994791666651,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.681481481481482,4.37037037037037,-2.0943951023931957,0.003908420138888872,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.4629629629629632,4.151851851851852,-2.356194490192345,0.003941514756944431,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.0481481481481483,1.5296296296296297,1.0471975511965974,0.003945312499999983,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.0722222222222224,4.261111111111111,-2.356194490192345,0.003953993055555539,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.3166666666666669,3.9333333333333336,-2.0943951023931957,0.003965928819444433,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.4629629629629632,4.261111111111111,-2.356194490192345,0.003968098958333319,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,0.8777777777777779,4.151851851851852,-2.0943951023931957,0.003992513020833325,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.9259259259259265,4.479629629629629,-2.356194490192345,0.004008246527777767,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,0.5851851851851853,4.261111111111111,-1.8325957145940461,0.004016384548611101,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.583333333333334,4.261111111111111,-2.356194490192345,0.004044596354166651,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.5111111111111115,1.4203703703703705,0.7853981633974478,0.004047309027777769,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.2666666666666675,1.4203703703703705,0.7853981633974478,0.0040700954861111,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.364814814814815,1.638888888888889,0.7853981633974478,0.004104275173611094,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,7.168518518518519,1.7481481481481482,1.0471975511965974,0.0041086154513888746,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.2666666666666675,1.5296296296296297,0.7853981633974478,0.004115125868055544,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.0962962962962965,1.5296296296296297,1.3089969389957465,0.004129231770833323,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.974074074074075,4.37037037037037,-2.356194490192345,0.004141710069444426,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.1944444444444446,1.7481481481481482,1.0471975511965974,0.0041460503472222155,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.9018518518518521,1.8574074074074074,1.0471975511965974,0.0041596137152777645,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.9259259259259265,4.37037037037037,-2.356194490192345,0.00416069878472221,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
